Student ID (last 4 digits), Date, Sign-In Time, Sign-Out Time, Hours Logged
6099,2019-02-04,16:27:54.382581,19:18:43.987089,2.8471
1136,2019-02-04,16:39:11.509864,17:26:24.410196,0.7869
6163,2019-02-04,16:58:14.604801,16:58:44.500686,0.0083
9231,2019-02-04,19:55:21.077983,,0
6502,2019-02-05,14:55:37.369927,17:21:02.656014,2.4237
3524,2019-02-05,14:58:48.495555,17:20:46.734237,2.3662
6163,2019-02-05,14:59:23.909504,16:14:17.448296,1.2482
1823,2019-02-05,15:00:26.791258,17:13:11.971116,2.2125
9949,2019-02-05,15:00:30.957328,16:14:06.360342,1.2265
8415,2019-02-05,15:02:13.495016,16:34:09.736477,1.5323
2395,2019-02-05,15:02:27.489154,16:44:45.580280,1.705
1844,2019-02-05,15:02:39.325188,16:40:34.096140,1.6319
2297,2019-02-05,15:02:49.695016,17:21:34.167837,2.3124
6143,2019-02-05,15:02:54.447119,17:21:12.829940,2.3051
2184,2019-02-05,15:02:56.599058,17:03:43.314105,2.013
0809,2019-02-05,15:03:02.438918,17:21:23.941877,2.306
8320,2019-02-05,15:03:15.769081,16:00:29.760987,0.9539
3646,2019-02-05,15:03:26.773132,16:38:13.758298,1.5797
2222,2019-02-05,15:03:31.960839,17:21:43.003659,2.3031
2169,2019-02-05,15:03:40.369003,15:54:45.735820,0.8515
8518,2019-02-05,15:03:44.516869,17:21:45.059718,2.3002
0969,2019-02-05,15:04:01.002735,16:59:57.110601,1.9323
3624,2019-02-05,15:04:16.706529,17:21:55.603663,2.2941
0637,2019-02-05,15:04:24.208295,16:18:43.767762,1.2388
1136,2019-02-05,15:04:27.518279,15:05:03.402105,0.01
2220,2019-02-05,15:04:29.766241,16:16:37.076855,1.202
9302,2019-02-05,15:04:43.348328,17:25:01.338606,2.3383
1312,2019-02-05,15:04:59.776137,17:29:16.651449,2.4047
1889,2019-02-05,15:05:08.091932,17:06:42.506066,2.0262
1641,2019-02-05,15:05:12.386217,15:36:53.099420,0.528
7938,2019-02-05,15:05:15.887954,15:22:25.846986,0.2861
7780,2019-02-05,15:05:56.627639,17:21:21.129921,2.2568
5237,2019-02-05,15:06:16.941415,17:07:24.182252,2.0187
1281,2019-02-05,15:06:21.801375,15:29:46.356954,0.3902
0246,2019-02-05,15:06:35.761159,16:17:37.996758,1.184
5897,2019-02-05,15:06:40.307249,15:31:07.560556,0.4076
1136,2019-02-05,15:07:10.510861,16:25:06.155980,1.2988
3255,2019-02-05,15:07:20.873165,16:33:30.952853,1.4361
7624,2019-02-05,15:07:56.648536,15:30:00.964854,0.3679
1565,2019-02-05,15:07:59.630647,17:21:08.838032,2.2192
0641,2019-02-05,15:08:02.064637,,0
7453,2019-02-05,15:08:11.304564,17:21:18.361912,2.2186
5086,2019-02-05,15:12:57.050797,15:19:06.343120,0.1026
4201,2019-02-05,15:34:58.611912,16:24:58.778074,0.8334
4201,2019-02-05,16:41:06.844105,17:30:01.511302,0.8152
0969,2019-02-05,17:05:52.757837,17:09:40.859803,0.0634
3524,2019-02-06,14:58:58.830493,17:52:37.208568,2.894
1823,2019-02-06,15:00:51.118004,17:55:30.002079,2.9108
2395,2019-02-06,15:01:58.353871,18:35:36.715279,3.5607
3276,2019-02-06,15:02:01.151913,19:50:21.871971,4.8058
6969,2019-02-06,15:02:06.293780,19:50:20.153960,4.8039
0898,2019-02-06,15:02:47.123614,17:45:13.187667,2.7072
9645,2019-02-06,15:02:52.867653,16:21:02.437545,1.3027
0809,2019-02-06,15:02:56.677965,16:34:56.007556,1.5331
0246,2019-02-06,15:03:08.543908,16:20:57.425570,1.2969
1844,2019-02-06,15:03:15.867469,17:45:15.995664,2.7
0115,2019-02-06,15:03:30.859416,16:44:57.071792,1.6906
3624,2019-02-06,15:03:32.967415,17:55:17.682112,2.8624
6287,2019-02-06,15:03:49.983714,16:41:36.026278,1.6295
1641,2019-02-06,15:03:52.683336,16:49:33.065109,1.7612
1565,2019-02-06,15:03:54.721359,17:55:22.648068,2.8578
2222,2019-02-06,15:04:05.991448,17:45:34.643621,2.6913
0644,2019-02-06,15:04:07.433444,19:44:08.605353,4.667
2047,2019-02-06,15:04:09.521879,15:38:49.815309,0.5779
9528,2019-02-06,15:04:19.435375,18:45:07.362224,3.68
2220,2019-02-06,15:04:22.531386,17:01:36.279563,1.9538
6502,2019-02-06,15:04:25.563432,17:55:27.210114,2.8505
5897,2019-02-06,15:04:33.721338,16:09:54.640917,1.0891
8518,2019-02-06,15:04:36.159206,17:55:00.180193,2.84
1281,2019-02-06,15:04:38.311377,19:45:01.439139,4.6731
6099,2019-02-06,15:04:39.229689,19:13:03.758275,4.1401
1312,2019-02-06,15:04:42.765230,19:45:08.073100,4.6737
3646,2019-02-06,15:04:45.391434,15:57:21.255028,0.8766
2009,2019-02-06,15:04:46.679241,16:50:05.411081,1.7552
2097,2019-02-06,15:04:48.783389,15:05:41.255154,0.0146
5086,2019-02-06,15:04:52.837189,17:29:56.707252,2.4177
2169,2019-02-06,15:05:01.249304,19:14:21.959977,4.1558
9302,2019-02-06,15:05:06.845205,17:31:14.063084,2.4353
7780,2019-02-06,15:05:20.593282,17:05:12.279053,1.9977
7624,2019-02-06,15:05:23.703254,17:08:18.596804,2.0486
0644,2019-02-06,15:05:25.203078,17:55:03.552108,2.8273
1635,2019-02-06,15:05:28.825227,16:51:13.536948,1.7624
5051,2019-02-06,15:05:48.691126,16:19:09.505971,1.2224
5237,2019-02-06,15:06:56.769129,17:14:58.987877,2.1339
0251,2019-02-06,15:07:03.620912,16:34:37.285141,1.4594
8144,2019-02-06,15:07:09.622977,16:44:13.445893,1.6177
3255,2019-02-06,15:07:16.723253,16:33:25.849382,1.4359
8760,2019-02-06,15:07:22.463075,15:42:29.689276,0.5853
1105,2019-02-06,15:07:29.768995,16:07:28.348051,0.9996
2297,2019-02-06,15:07:39.038739,17:31:16.549100,2.3938
7409,2019-02-06,15:07:55.998875,16:17:06.358432,1.1529
9949,2019-02-06,15:08:49.574687,16:45:10.321741,1.6058
1136,2019-02-06,15:10:06.412465,16:59:17.894240,1.8199
4201,2019-02-06,15:19:27.625802,19:51:40.565648,4.5369
0641,2019-02-06,16:49:29.731130,18:07:01.972418,1.2923
1823,2019-02-06,17:55:32.700063,,0
8518,2019-02-06,17:55:40.344030,17:55:42.240380,0.0005
6573,2019-02-07,08:42:44.167830,,0
0644,2019-02-07,14:56:52.980286,18:08:46.409717,3.1982
9949,2019-02-07,14:56:55.732118,16:46:33.329631,1.8271
1823,2019-02-07,14:58:17.740244,,0
6163,2019-02-07,15:00:51.272560,17:03:35.972898,2.0458
7001,2019-02-07,15:02:31.934734,16:30:39.684223,1.4688
0246,2019-02-07,15:03:08.102790,18:08:42.931716,3.093
2047,2019-02-07,15:03:18.224756,15:43:07.166166,0.6636
3646,2019-02-07,15:03:19.695400,15:14:31.991549,0.1867
2169,2019-02-07,15:03:30.314769,18:03:15.966155,2.996
3276,2019-02-07,15:03:31.954987,18:08:51.743683,3.0888
0115,2019-02-07,15:03:33.226783,16:30:11.604194,1.444
1641,2019-02-07,15:03:35.801026,17:04:25.444779,2.0138
6969,2019-02-07,15:03:37.370934,18:08:54.147885,3.088
2313,2019-02-07,15:03:39.574964,16:38:54.507845,1.5875
1281,2019-02-07,15:04:03.254837,18:02:42.792202,2.9776
2220,2019-02-07,15:04:07.151015,18:08:48.865693,3.0783
0641,2019-02-07,15:04:11.157026,17:57:09.800614,2.883
6287,2019-02-07,15:04:14.986828,17:18:13.401612,2.2329
2097,2019-02-07,15:04:48.183004,15:23:59.785647,0.3199
1312,2019-02-07,15:05:00.695104,18:01:38.878125,2.9439
3255,2019-02-07,15:05:11.961109,16:43:42.530316,1.6418
0898,2019-02-07,15:05:13.067053,16:32:10.030244,1.4492
3439,2019-02-07,15:07:31.431221,18:08:24.979734,3.0149
4201,2019-02-07,15:07:33.395387,15:53:19.297034,0.7628
5086,2019-02-07,15:09:43.965258,17:11:50.676113,2.0352
9645,2019-02-07,15:10:49.859749,17:31:46.234373,2.349
7409,2019-02-07,15:11:52.797311,16:36:11.450919,1.4052
0969,2019-02-07,15:12:10.221488,17:10:10.166592,1.9667
8144,2019-02-07,15:29:56.509369,17:20:49.637699,1.8481
6099,2019-02-07,16:58:48.413527,18:08:39.247706,1.1641
4201,2019-02-07,17:19:27.615468,18:08:27.273749,0.8166
1823,2019-02-08,14:57:49.846937,17:28:15.079482,2.507
0644,2019-02-08,14:58:52.981263,18:52:38.222345,3.8959
9949,2019-02-08,14:59:05.809407,17:17:41.803573,2.31
0420,2019-02-08,14:59:47.763707,18:20:06.425726,3.3385
3524,2019-02-08,14:59:51.201678,17:28:25.145470,2.4761
6163,2019-02-08,15:00:26.325937,17:32:08.700813,2.5284
1641,2019-02-08,15:01:06.328253,17:32:01.062845,2.5152
2395,2019-02-08,15:02:06.992798,18:28:44.486555,3.4437
8415,2019-02-08,15:02:09.704827,17:06:41.006594,2.0754
1246,2019-02-08,15:02:24.650991,17:13:45.404438,2.1891
2047,2019-02-08,15:02:45.188857,15:24:25.049694,0.3611
3255,2019-02-08,15:02:50.345037,17:04:34.647480,2.029
3713,2019-02-08,15:02:56.642944,17:07:13.780455,2.0714
6143,2019-02-08,15:02:59.155028,17:28:41.433270,2.4284
0246,2019-02-08,15:03:03.826996,18:52:26.734277,3.823
2184,2019-02-08,15:03:05.269145,17:06:39.210627,2.0594
6287,2019-02-08,15:03:22.499300,17:27:59.687475,2.4103
3646,2019-02-08,15:03:28.229180,16:28:00.206716,1.4089
2220,2019-02-08,15:03:29.967326,17:01:33.962367,1.9678
1281,2019-02-08,15:03:33.199474,18:44:26.308135,3.6814
3276,2019-02-08,15:03:46.767292,18:52:43.564486,3.8158
6969,2019-02-08,15:03:49.683446,18:52:45.946655,3.8156
2297,2019-02-08,15:03:57.363482,17:28:33.359412,2.41
1312,2019-02-08,15:04:16.287721,16:19:47.379816,1.2586
6099,2019-02-08,15:04:18.693526,18:52:36.124354,3.8048
9302,2019-02-08,15:04:25.813601,15:18:53.643670,0.2411
3624,2019-02-08,15:04:58.314045,17:28:13.577457,2.3876
8518,2019-02-08,15:05:44.174694,17:14:10.208344,2.1406
0898,2019-02-08,15:05:46.334520,17:45:32.986474,2.663
8144,2019-02-08,15:06:35.426537,18:52:31.140303,3.7655
5897,2019-02-08,15:06:41.812778,17:03:36.945953,1.9486
7409,2019-02-08,15:06:46.866659,16:42:47.461269,1.6002
1926,2019-02-08,15:07:29.606945,16:53:10.049001,1.7612
1136,2019-02-08,15:07:35.448981,16:55:14.910828,1.7943
4201,2019-02-08,15:08:03.189141,16:19:44.361813,1.1948
7624,2019-02-08,15:08:56.621514,16:42:49.513236,1.5647
0644,2019-02-08,15:08:57.991363,17:45:22.320434,2.6068
6502,2019-02-08,15:09:13.385648,17:28:19.345494,2.3183
0969,2019-02-08,15:10:05.199987,15:56:46.516637,0.7781
2169,2019-02-08,15:10:33.504155,16:18:55.219920,1.1394
5051,2019-02-08,15:10:37.738176,18:42:37.604449,3.5333
8760,2019-02-08,15:13:59.815661,15:19:24.522075,0.0902
7453,2019-02-08,15:18:07.267078,15:55:22.231411,0.6208
9302,2019-02-08,15:18:55.851569,18:46:12.128597,3.4545
6232,2019-02-08,15:41:14.777109,17:28:09.191757,1.7818
9645,2019-02-08,15:57:51.474910,18:52:50.142389,2.9163
7001,2019-02-08,16:05:52.696486,18:28:47.760640,2.382
7453,2019-02-08,16:12:30.234583,16:54:42.892842,0.7035
9528,2019-02-08,16:14:12.116438,18:14:02.491599,1.9973
1889,2019-02-08,16:31:43.051761,17:06:44.826585,0.5838
1312,2019-02-08,16:37:00.257125,18:30:48.041819,1.8966
4201,2019-02-08,16:37:02.295289,18:53:05.320465,2.2675
6287,2019-02-08,17:28:00.777564,18:19:37.695960,0.8603
6232,2019-02-08,17:28:11.085704,18:31:38.047363,1.0575
1823,2019-02-08,17:28:16.233476,,0
6502,2019-02-08,17:28:23.039583,18:21:19.421116,0.8823
3524,2019-02-08,17:28:26.601490,18:22:42.280511,0.9044
6502,2019-02-09,09:50:01.702612,17:07:52.766673,7.2975
1312,2019-02-09,09:55:05.592024,19:07:46.761561,9.2114
1823,2019-02-09,10:02:10.045210,18:27:08.514534,8.4162
0641,2019-02-09,10:04:25.054990,16:01:48.599636,5.9565
8518,2019-02-09,10:05:26.810857,16:21:08.499833,6.2616
9302,2019-02-09,10:08:23.012871,18:09:40.233881,8.0215
3276,2019-02-09,10:13:50.512138,19:08:08.497592,8.905
6969,2019-02-09,10:13:57.114211,19:08:07.109565,8.9028
6287,2019-02-09,10:15:08.303883,15:58:39.424011,5.7253
3624,2019-02-09,10:18:57.503709,16:30:39.503728,6.195
2169,2019-02-09,10:19:11.771512,19:07:50.487403,8.8108
6163,2019-02-09,10:21:38.297476,14:22:41.494266,4.0176
1641,2019-02-09,10:24:29.247398,14:21:23.924840,3.9485
6099,2019-02-09,10:28:00.554774,19:08:11.229558,8.6696
7453,2019-02-09,10:44:11.044819,18:00:42.691395,7.2755
2297,2019-02-09,10:46:47.030289,16:32:26.564924,5.761
7780,2019-02-09,10:49:09.929939,18:00:44.503438,7.1929
0644,2019-02-09,10:51:06.803542,19:08:16.723523,8.2861
4201,2019-02-09,10:51:26.465383,14:09:48.142648,3.306
5237,2019-02-09,10:52:49.143578,17:16:54.952928,6.4016
7624,2019-02-09,10:54:49.240958,16:59:58.038272,6.0858
9949,2019-02-09,11:05:15.703477,18:16:01.410507,7.1794
9645,2019-02-09,11:12:11.372617,15:57:51.624070,4.7612
1018,2019-02-09,11:14:00.612539,18:26:11.668810,7.2031
5051,2019-02-09,11:17:05.603600,16:14:18.456344,4.9536
8144,2019-02-09,11:37:39.286126,18:57:26.800174,7.3299
1281,2019-02-09,13:01:57.108213,19:07:59.189601,6.1006
0246,2019-02-09,13:08:01.755705,19:07:24.909575,5.9898
0898,2019-02-09,13:42:19.148118,18:26:14.224808,4.732
8415,2019-02-09,14:09:44.296450,17:04:23.787246,2.911
4201,2019-02-09,14:09:52.080576,19:10:27.573470,5.0099
5897,2019-02-09,14:10:40.974417,16:02:54.409447,1.8704
2395,2019-02-09,14:37:39.361938,19:05:28.245765,4.4636
7001,2019-02-09,14:50:35.731961,15:00:58.882845,0.1731
0115,2019-02-09,15:27:37.822722,18:36:37.457832,3.1499
7001,2019-02-09,16:36:45.044648,19:07:31.469565,2.5129
5237,2019-02-09,17:17:40.370712,17:23:52.971398,0.1035
1312,2019-02-10,09:52:41.175345,19:01:33.323791,9.1478
1823,2019-02-10,09:52:43.673770,18:41:46.904955,8.8176
2169,2019-02-10,10:01:30.892404,19:01:10.865823,8.9944
6099,2019-02-10,10:07:28.423966,20:37:59.736791,10.5087
2220,2019-02-10,10:10:18.175457,16:16:58.899408,6.1113
7409,2019-02-10,10:11:32.915439,13:00:05.186905,2.809
3276,2019-02-10,10:14:11.173155,20:37:56.574814,10.3959
6969,2019-02-10,10:14:15.175356,20:37:49.446838,10.3929
1246,2019-02-10,10:23:20.936207,13:34:34.721211,3.1872
0644,2019-02-10,10:33:30.835199,20:38:04.700797,10.0761
0115,2019-02-10,10:33:33.745137,18:52:29.766002,8.3156
6232,2019-02-10,10:34:51.216828,17:45:54.572942,7.1843
4201,2019-02-10,11:00:36.329996,15:36:03.638260,4.5909
0873,2019-02-10,11:09:21.383511,16:32:06.104100,5.3791
8144,2019-02-10,11:37:17.843743,16:17:19.645362,4.6672
9949,2019-02-10,11:47:20.669251,16:27:24.190471,4.6676
0637,2019-02-10,11:51:26.642117,14:51:58.059480,3.0087
5237,2019-02-10,12:30:03.443261,18:08:39.552466,5.6434
0898,2019-02-10,12:30:11.467409,19:39:16.207325,7.1513
9528,2019-02-10,12:32:44.798828,17:16:11.938210,4.7242
5086,2019-02-10,12:36:30.923924,15:18:20.828662,2.6972
9645,2019-02-10,12:39:13.209595,13:19:49.490459,0.6767
7409,2019-02-10,13:00:07.000893,15:42:06.671884,2.6999
0246,2019-02-10,13:04:47.050508,19:02:31.643801,5.9624
2395,2019-02-10,13:41:42.052200,18:31:22.809750,4.828
5897,2019-02-10,14:40:41.827334,16:26:50.524388,1.7691
4201,2019-02-10,15:36:05.566257,15:41:57.715895,0.0978
4201,2019-02-10,16:18:46.413285,20:38:16.638765,4.3251
6502,2019-02-11,14:49:24.723854,18:02:31.790394,3.2186
1823,2019-02-11,14:55:08.898132,18:35:04.150798,3.6653
9949,2019-02-11,14:55:33.746165,17:37:35.765261,2.7006
0644,2019-02-11,14:55:35.670118,20:05:32.311937,5.1657
6163,2019-02-11,14:59:17.522367,18:13:47.485348,3.2417
2297,2019-02-11,14:59:53.250397,16:57:34.917907,1.9616
3276,2019-02-11,15:02:03.986663,20:00:20.105947,4.9711
6969,2019-02-11,15:02:06.490670,20:00:25.699934,4.972
8415,2019-02-11,15:02:17.796552,,0
5897,2019-02-11,15:02:33.444660,16:18:16.414050,1.2619
8320,2019-02-11,15:02:35.896655,16:23:11.677959,1.3433
2506,2019-02-11,15:02:45.158659,16:35:47.789420,1.5507
6143,2019-02-11,15:02:58.404579,18:35:08.556737,3.5362
2169,2019-02-11,15:02:59.598792,19:41:51.448443,4.6477
1844,2019-02-11,15:03:07.567174,18:57:40.476182,3.9091
3646,2019-02-11,15:03:17.284654,16:06:45.268041,1.0578
1641,2019-02-11,15:03:24.576770,18:13:57.581266,3.1758
2222,2019-02-11,15:03:33.616749,17:49:46.873985,2.7703
0637,2019-02-11,15:03:35.932780,17:02:10.343466,1.9762
1281,2019-02-11,15:03:39.744853,18:04:41.740194,3.0172
0115,2019-02-11,15:03:43.528708,15:59:52.053914,0.9357
0246,2019-02-11,15:03:45.960718,18:58:36.943790,3.9142
6099,2019-02-11,15:04:01.438714,19:58:58.078285,4.9157
2220,2019-02-11,15:04:09.474610,17:12:12.354605,2.1341
1889,2019-02-11,15:04:20.754729,17:05:22.629153,2.0172
8518,2019-02-11,15:04:24.404719,17:21:59.097733,2.293
7780,2019-02-11,15:04:27.998754,17:03:31.435419,1.9843
3624,2019-02-11,15:04:40.468773,19:02:35.077332,3.9652
4201,2019-02-11,15:04:59.430624,20:07:47.401864,5.0467
3255,2019-02-11,15:05:10.322930,16:31:27.228145,1.438
7453,2019-02-11,15:05:14.202965,17:04:21.125261,1.9853
2184,2019-02-11,15:05:17.726650,17:04:17.085252,1.9832
3713,2019-02-11,15:05:21.916640,17:01:31.357419,1.936
0969,2019-02-11,15:05:25.494659,,0
3439,2019-02-11,15:05:39.260796,19:17:07.678658,4.1912
1136,2019-02-11,15:05:40.644758,18:14:15.483104,3.143
0898,2019-02-11,15:06:33.043878,16:12:22.921794,1.0972
1565,2019-02-11,15:06:50.967741,17:52:56.869222,2.7683
0641,2019-02-11,15:06:54.895679,16:31:01.270187,1.4018
8144,2019-02-11,15:17:30.072467,18:24:42.365888,3.1201
5051,2019-02-11,15:20:21.321656,16:27:33.248897,1.12
7409,2019-02-11,15:20:37.163445,16:24:48.719545,1.0699
6232,2019-02-11,15:32:49.965682,19:02:26.633346,3.4935
2395,2019-02-11,16:03:42.851915,16:09:48.333799,0.1015
9645,2019-02-11,16:16:41.622626,16:42:52.006344,0.4362
7624,2019-02-11,16:50:25.171743,17:16:41.842159,0.438
6287,2019-02-11,17:15:00.558305,17:53:00.335216,0.6333
0898,2019-02-11,17:16:18.256234,18:25:05.384044,1.1464
9302,2019-02-11,17:52:46.501248,17:52:48.921221,0.0007
6287,2019-02-11,17:54:19.019098,18:53:17.808402,0.983
1565,2019-02-11,18:01:41.212434,19:18:21.788023,1.2779
0644,2019-02-12,14:54:55.335973,18:07:03.980226,3.2024
6502,2019-02-12,14:57:28.409609,17:54:38.136342,2.9527
6163,2019-02-12,14:59:32.236090,16:04:17.918828,1.0794
8415,2019-02-12,15:02:05.527664,16:28:51.618185,1.4461
9645,2019-02-12,15:02:09.611518,17:41:15.523862,2.6516
0898,2019-02-12,15:02:43.931982,17:31:02.216503,2.4717
8320,2019-02-12,15:02:59.972130,17:00:42.094123,1.9617
2169,2019-02-12,15:03:02.112038,18:03:58.782652,3.0157
1844,2019-02-12,15:03:10.384131,17:22:37.334603,2.3242
2506,2019-02-12,15:03:16.314285,16:33:30.187708,1.5039
5897,2019-02-12,15:03:19.174354,15:49:17.348541,0.7662
7001,2019-02-12,15:03:25.078248,15:23:40.985193,0.3378
1823,2019-02-12,15:03:30.688512,17:52:25.286922,2.8152
3276,2019-02-12,15:03:32.100338,18:07:14.358184,3.0617
1565,2019-02-12,15:03:35.366495,17:26:22.904585,2.3799
1281,2019-02-12,15:03:39.750531,18:06:19.300281,3.0443
1291,2019-02-12,15:03:40.010384,,0
1635,2019-02-12,15:03:44.106428,,0
3646,2019-02-12,15:03:55.456966,16:06:48.624564,1.0481
2220,2019-02-12,15:03:58.698560,17:01:23.492040,1.9569
7453,2019-02-12,15:04:07.978750,17:05:32.345467,2.0234
1641,2019-02-12,15:04:11.282795,16:06:02.090638,1.0308
0246,2019-02-12,15:04:19.462945,18:06:58.854043,3.0443
2184,2019-02-12,15:04:26.002798,16:59:59.200271,1.9259
3624,2019-02-12,15:04:27.246968,17:54:20.420268,2.8314
7780,2019-02-12,15:04:42.067082,17:05:29.465346,2.0132
1889,2019-02-12,15:04:51.123014,16:59:41.160173,1.9139
8518,2019-02-12,15:04:54.277188,17:52:46.898422,2.798
3255,2019-02-12,15:04:57.229198,16:29:27.266139,1.4083
6143,2019-02-12,15:05:02.495265,17:52:28.664460,2.7906
1136,2019-02-12,15:05:11.661172,17:55:11.744003,2.8334
2395,2019-02-12,15:05:20.255394,17:37:22.334071,2.5339
3439,2019-02-12,15:05:36.063737,17:54:26.082145,2.8139
4201,2019-02-12,15:06:30.613880,15:27:54.365483,0.3566
0115,2019-02-12,15:08:12.700482,16:57:58.914568,1.8295
6099,2019-02-12,15:09:12.228784,18:06:55.448237,2.962
7624,2019-02-12,15:10:47.999233,17:05:34.675893,1.913
8760,2019-02-12,15:11:00.265161,17:05:38.525332,1.9106
9528,2019-02-12,15:11:22.141819,15:59:31.525221,0.8026
9949,2019-02-12,15:11:40.403301,17:10:55.846792,1.9876
5237,2019-02-12,15:12:04.467533,17:25:32.585271,2.2245
7938,2019-02-12,15:12:16.257618,15:37:00.873284,0.4124
7409,2019-02-12,15:19:53.752352,16:53:24.477610,1.5585
4201,2019-02-12,15:36:23.247403,15:57:21.872628,0.3496
9302,2019-02-12,16:22:48.141066,16:22:49.975313,0.0005
5086,2019-02-12,16:24:00.538884,,0
0641,2019-02-12,16:40:43.483084,17:53:57.872300,1.2207
6287,2019-02-12,16:48:59.144526,17:53:54.646584,1.0821
0969,2019-02-12,16:53:33.201406,17:22:30.806560,0.4827
2220,2019-02-12,17:02:07.923935,17:02:27.873986,0.0055
4201,2019-02-12,17:36:24.396317,17:36:27.436154,0.0008
8144,2019-02-12,17:37:26.476074,17:37:35.634130,0.0025
9302,2019-02-12,17:37:58.050036,17:37:59.978027,0.0005
9302,2019-02-12,17:54:12.286206,17:54:14.012196,0.0005
6502,2019-02-13,14:51:07.243866,17:57:14.685851,3.1021
3524,2019-02-13,14:58:00.877464,17:57:08.705995,2.9855
9949,2019-02-13,15:00:01.143255,16:41:41.954134,1.6947
6163,2019-02-13,15:00:52.771314,16:19:10.892835,1.305
3276,2019-02-13,15:02:11.237158,15:48:05.958136,0.7652
9528,2019-02-13,15:02:16.305204,18:09:36.846478,3.1224
9645,2019-02-13,15:02:43.635158,17:39:43.970642,2.6168
1926,2019-02-13,15:02:50.755109,16:50:59.516137,1.8024
0641,2019-02-13,15:02:57.647103,17:57:11.235851,2.9038
2169,2019-02-13,15:02:59.301164,18:59:23.158046,3.94
3646,2019-02-13,15:03:08.091138,16:04:39.070851,1.0253
1844,2019-02-13,15:03:11.149175,18:59:14.243549,3.9342
0809,2019-02-13,15:03:22.303240,17:44:26.466368,2.6845
7624,2019-02-13,15:03:30.305254,17:11:31.824554,2.1338
6287,2019-02-13,15:03:38.589299,17:57:19.229813,2.8946
8518,2019-02-13,15:03:52.351066,18:00:17.803424,2.9404
1281,2019-02-13,15:03:56.563018,16:16:40.061147,1.2121
2220,2019-02-13,15:03:58.363016,16:45:03.743414,1.6848
0246,2019-02-13,15:04:08.823169,15:49:28.454867,0.7555
9302,2019-02-13,15:04:18.490991,17:57:32.597738,2.8873
2222,2019-02-13,15:04:32.597241,,0
5897,2019-02-13,15:04:40.324984,16:14:36.139468,1.1655
7780,2019-02-13,15:04:42.985005,17:07:53.930611,2.053
1565,2019-02-13,15:05:06.097214,17:57:24.890122,2.8719
3624,2019-02-13,15:05:10.829005,17:57:41.717683,2.8752
3255,2019-02-13,15:06:39.673149,,0
2009,2019-02-13,15:06:42.499432,16:29:32.887879,1.3807
1136,2019-02-13,15:07:21.823061,18:00:06.825433,2.8792
0644,2019-02-13,15:07:25.517562,18:12:21.638203,3.0823
7409,2019-02-13,15:07:41.628865,15:44:23.501123,0.6116
1641,2019-02-13,15:08:07.658981,16:19:09.488831,1.1838
0637,2019-02-13,15:08:21.871021,17:17:58.688361,2.1602
4201,2019-02-13,15:08:48.474907,18:00:00.945607,2.8535
3439,2019-02-13,15:08:49.534861,15:42:01.631551,0.5534
1823,2019-02-13,15:10:00.174960,18:00:49.115798,2.8469
0969,2019-02-13,15:10:06.931028,15:21:16.934136,0.1861
5237,2019-02-13,15:16:44.521198,17:35:17.564464,2.3092
7453,2019-02-13,15:49:13.636629,17:08:49.526227,1.3266
1281,2019-02-13,16:16:53.207116,16:16:56.944981,0.001
1281,2019-02-13,16:17:02.887175,16:17:14.115083,0.0031
3921,2019-02-13,16:24:03.556276,,0
6099,2019-02-13,16:45:29.421391,17:07:16.602638,0.3631
1482,2019-02-13,16:50:59.200637,,0
1281,2019-02-13,16:51:52.897853,17:08:19.059408,0.2739
6287,2019-02-13,17:57:26.543939,17:57:44.577740,0.005
1565,2019-02-13,17:57:28.393711,18:15:37.391958,0.3025
3624,2019-02-13,17:57:48.973716,18:16:00.547903,0.3032
1823,2019-02-13,18:00:52.045295,,0
5897,2019-02-14,14:59:13.854326,16:30:10.104636,1.5156
3276,2019-02-14,15:01:59.826638,20:22:17.276706,5.3382
6969,2019-02-14,15:02:04.984759,20:22:16.042715,5.3364
0246,2019-02-14,15:02:34.686664,15:05:23.576179,0.0469
2395,2019-02-14,15:02:58.542286,19:30:00.315338,4.4505
1844,2019-02-14,15:03:00.400455,18:17:21.671325,3.2392
1926,2019-02-14,15:03:11.564283,16:59:49.833781,1.944
9645,2019-02-14,15:03:24.758245,18:34:53.533394,3.5247
0809,2019-02-14,15:03:27.964311,16:28:18.070939,1.4139
0641,2019-02-14,15:03:44.492101,16:40:17.376028,1.6091
3646,2019-02-14,15:03:46.454146,15:28:15.079945,0.408
4148,2019-02-14,15:03:48.274121,17:18:36.406662,2.2467
0644,2019-02-14,15:03:50.644355,17:39:45.350621,2.5985
0644,2019-02-14,15:03:52.266339,20:23:06.214585,5.3205
4314,2019-02-14,15:03:59.928293,17:23:16.410261,2.3212
9914,2019-02-14,15:04:12.820216,15:54:09.517727,0.8324
0115,2019-02-14,15:04:14.922298,17:25:48.066023,2.3592
6163,2019-02-14,15:04:16.672803,16:10:22.730798,1.1017
7453,2019-02-14,15:04:19.720128,17:07:44.725597,2.0569
1281,2019-02-14,15:04:24.628211,19:30:39.317127,4.4374
7624,2019-02-14,15:04:32.308186,17:07:34.657131,2.0507
7780,2019-02-14,15:04:41.390032,17:07:41.047153,2.0499
2009,2019-02-14,15:04:48.090151,16:26:45.201107,1.3659
1823,2019-02-14,15:05:12.360092,15:08:16.001961,0.051
0898,2019-02-14,15:05:14.784279,18:45:22.597654,3.6688
